INDICATOR,HFA_426,,,
LVA,,ALL,1998,8.94
ALB,,ALL,2009,5.79
,EU_BEFORE_MAY2004,ALL,1999,11.2
ISL,,ALL,1981,5.05
CZE,,ALL,2001,13.36
ISR,,ALL,1996,1.62
MLT,,ALL,1975,4.25
,SMALL,ALL,2011,9.07
BGR,,ALL,1984,11.37
FRA,,ALL,2010,11.7
MLT,,ALL,1988,7.15
BGR,,ALL,1990,11.46
SRB,,ALL,2008,9.54
,EU_MEMBERS,ALL,1987,12.37
,EU_MEMBERS,ALL,1989,12.18
,EU_MEMBERS,ALL,2002,11.17
GRC,,ALL,1984,11.59
CYP,,ALL,2003,10.62
GRC,,ALL,1985,10.88
PRT,,ALL,1971,15.95
PRT,,ALL,1973,19.06
RUS,,ALL,1992,7.07
SWE,,ALL,2010,7.2
LVA,,ALL,2012,10.21
HUN,,ALL,2003,13.24
FRA,,ALL,2005,12.2
GRC,,ALL,2014,7.53
DEU,,ALL,2012,11.18
,CARINFONET,ALL,1992,4.73
NLD,,ALL,1999,10.06
KGZ,,ALL,1989,4.29
ESP,,ALL,1970,15.25
TUR,,ALL,1976,0.77
KAZ,,ALL,2014,6.29
GRC,,ALL,2012,8.2
ALB,,ALL,2000,3.66
AND,,ALL,2013,9.98
,EU_BEFORE_MAY2004,ALL,1997,11.31
AUT,,ALL,2011,12.04
AUT,,ALL,2014,12.32
ISL,,ALL,1982,4.92
ROU,,ALL,2004,9.82
ISR,,ALL,2011,2.67
ROU,,ALL,2002,9.62
IRL,,ALL,1978,13.86
,EU_BEFORE_MAY2004,ALL,1973,16.03
AUT,,ALL,1979,13.4
AUT,,ALL,1978,14
ISR,,ALL,1999,2
LVA,,ALL,1987,5.75
,WHO_EURO,ALL,1978,11.26
EST,,ALL,1993,8.1
DEU,,ALL,1999,12.78
ESP,,ALL,1997,11.6
DEU,,ALL,2001,12.46
TUR,,ALL,2012,1.54
AZE,,ALL,2013,2.14
LTU,,ALL,2005,12.3
ESP,,ALL,1990,12.91
TUR,,ALL,2014,1.45
IRL,,ALL,1999,14.17
FRA,,ALL,1999,13.15
LTU,,ALL,1992,3.97
NOR,,ALL,2008,6.75
ROU,,ALL,1989,8.67
AND,,ALL,2009,10.9
MDA,,ALL,2009,8.45
,WHO_EURO,ALL,1982,10.59
AUT,,ALL,2004,12.1
,CARINFONET,ALL,1994,4.06
,SEEHN,ALL,1994,9.07
GEO,,ALL,1991,3.17
,SMALL,ALL,1997,7.83
CYP,,ALL,1974,4.27
CYP,,ALL,1977,5.21
SVK,,ALL,1976,13.66
ROU,,ALL,1975,9.68
DNK,,ALL,2012,9.26
TUR,,ALL,1985,0.98
,SMALL,ALL,1980,7.91
,WHO_EURO,ALL,2001,8.91
BEL,,ALL,1999,10.1
,NORDIC,ALL,2007,8.5
ROU,,ALL,1998,10.01
NOR,,ALL,2015,5.97
IRL,,ALL,1974,13.67
HRV,,ALL,1995,10.91
ROU,,ALL,1999,8.99
HRV,,ALL,2012,11.49
UKR,,ALL,1994,4.21
UKR,,ALL,1991,5.86
HUN,,ALL,1970,12.4
RUS,,ALL,1981,7.66
AUT,,ALL,1989,13.9
AUT,,ALL,1990,13.9
UKR,,ALL,2013,8.44
BEL,,ALL,1977,13.47
AZE,,ALL,1995,1.23
ROU,,ALL,1981,10.48
AUT,,ALL,1997,12.9
HRV,,ALL,2013,12.39
GBR,,ALL,2013,10.32
BEL,,ALL,1981,13.25
AND,,ALL,2012,10.28
RUS,,ALL,1996,9.21
SWE,,ALL,2014,7.3
NOR,,ALL,2002,5.89
ROU,,ALL,1987,10.29
AUT,,ALL,2000,13.2
IRL,,ALL,2000,14.07
ISL,,ALL,2010,8.25
,SEEHN,ALL,1991,8.42
UZB,,ALL,2010,2.73
TUR,,ALL,2006,1.29
FIN,,ALL,2010,9.72
SVK,,ALL,1999,12.13
SVK,,ALL,1997,13.09
,SMALL,ALL,2007,8.96
,SMALL,ALL,2006,9.24
,SMALL,ALL,2004,9.33
LVA,,ALL,1995,9.08
,EU_AFTER_MAY2004,ALL,1975,10.83
IRL,,ALL,1979,13.83
ISL,,ALL,1983,5.11
TKM,,ALL,2006,2.71
CYP,,ALL,1983,7.46
TJK,,ALL,1992,2.4
HRV,,ALL,1998,13.84
MLT,,ALL,1977,5
SVN,,ALL,2012,10.95
BGR,,ALL,1993,9.86
ESP,,ALL,2011,9.62
LUX,,ALL,2014,11.12
IRL,,ALL,2011,11.72
CYP,,ALL,2006,11.47
,EU_MEMBERS,ALL,1986,12.6
BEL,,ALL,2012,10.08
LVA,,ALL,2005,9.92
GRC,,ALL,1988,10.1
LUX,,ALL,2011,11.5
LUX,,ALL,2013,11.02
MLT,,ALL,1996,7.22
PRT,,ALL,1972,16.18
ITA,,ALL,1971,19.56
ESP,,ALL,2006,11.86
UZB,,ALL,2006,1.96
AUT,,ALL,2001,12.4
UKR,,ALL,2001,4.31
ESP,,ALL,1991,12.8
FRA,,ALL,1994,14.11
NLD,,ALL,1997,10.05
SVK,,ALL,2009,10.63
DEU,,ALL,2010,11.2
SVN,,ALL,2010,10.32
TUR,,ALL,1975,0.77
TUR,,ALL,1973,0.69
TKM,,ALL,2002,2.33
FRA,,ALL,1974,21.15
ISR,,ALL,1995,1.5
,WHO_EURO,ALL,1970,11.03
ISL,,ALL,1976,4.76
TUR,,ALL,1988,0.71
CHE,,ALL,1973,15.63
ROU,,ALL,2008,11.9
AUT,,ALL,2006,12.4
ISL,,ALL,1980,4.97
HRV,,ALL,2002,13.39
CZE,,ALL,2002,13.47
HRV,,ALL,1997,13.21
FRA,,ALL,1979,19.4
GBR,,ALL,1995,9.7
ISR,,ALL,1998,2.09
ESP,,ALL,1983,16.18
,WHO_EURO,ALL,1976,11.38
GRC,,ALL,2004,9.56
ESP,,ALL,1996,10.76
,WHO_EURO,ALL,1985,10.03
ESP,,ALL,1993,11.6
,WHO_EURO,ALL,1984,10.48
BIH,,ALL,1998,8.37
IRL,,ALL,1998,13.73
ESP,,ALL,2005,11.92
UZB,,ALL,2000,1.6
HUN,,ALL,2004,13.28
ROU,,ALL,1982,10.28
AUT,,ALL,1991,14.1
EST,,ALL,1995,8.27
NLD,,ALL,1992,10.03
NLD,,ALL,1991,10.03
ROU,,ALL,1986,10.31
AUT,,ALL,1998,12.9
BEL,,ALL,2013,11.77
,EU_MEMBERS,ALL,1973,14.83
SVN,,ALL,2003,11.58
IRL,,ALL,2005,13.31
MKD,,ALL,2006,1.74
GEO,,ALL,1996,3.51
TUR,,ALL,1978,0.91
ROU,,ALL,2006,8.51
CHE,,ALL,1972,15.02
TUR,,ALL,1986,0.85
ARM,,ALL,1996,2.92
LVA,,ALL,1997,8.36
ESP,,ALL,2013,9.25
CHE,,ALL,1975,14.28
HRV,,ALL,2009,12.21
ESP,,ALL,1980,17.69
GBR,,ALL,2009,10.79
MKD,,ALL,1994,7.54
SVK,,ALL,1982,15.2
MDA,,ALL,1992,10.06
SVK,,ALL,1986,13.3
BEL,,ALL,1972,13
NLD,,ALL,1984,10.76
TUR,,ALL,1993,1.4
NOR,,ALL,2009,6.68
NLD,,ALL,1986,10.62
,EU_BEFORE_MAY2004,ALL,1983,14.23
RUS,,ALL,1994,8.66
,EU_MEMBERS,ALL,2011,10.26
AZE,,ALL,1997,0.71
GBR,,ALL,1975,10.4
GBR,,ALL,1973,10.04
AUT,,ALL,1993,13.5
ARM,,ALL,2003,3.03
,WHO_EURO,ALL,1988,8.94
ESP,,ALL,2007,11.05
FRA,,ALL,1995,14.12
,WHO_EURO,ALL,1989,9.01
ROU,,ALL,1983,10.21
AND,,ALL,2007,11.57
HRV,,ALL,2003,13.78
IRL,,ALL,2007,13.59
GEO,,ALL,1990,4.84
TUR,,ALL,1970,0.39
KGZ,,ALL,2007,2.77
SVK,,ALL,1998,12.13
ESP,,ALL,1974,18.38
SVN,,ALL,2002,9.29
GBR,,ALL,1986,10.26
FRA,,ALL,1973,21.4
NOR,,ALL,1981,5.32
,EU_BEFORE_MAY2004,ALL,1995,11.52
IRL,,ALL,1975,13.84
,CIS,ALL,2006,8.85
LVA,,ALL,1980,13.03
MKD,,ALL,1999,5.03
,WHO_EURO,ALL,1983,10.65
DEU,,ALL,1979,16.67
MKD,,ALL,1993,5.09
MLT,,ALL,1981,5.24
,SMALL,ALL,2012,9.08
MLT,,ALL,1982,4.94
DEU,,ALL,1995,13.35
SRB,,ALL,2011,9.56
RUS,,ALL,1987,4.59
MLT,,ALL,1993,7.21
BGR,,ALL,1999,7.65
,EU_MEMBERS,ALL,1984,13.12
LVA,,ALL,2009,9.85
SRB,,ALL,2010,9.65
GRC,,ALL,1983,11.78
,EU_MEMBERS,ALL,2008,10.85
,EU_MEMBERS,ALL,2003,11.25
FRA,,ALL,1998,13.27
GBR,,ALL,1976,10.81
UKR,,ALL,1998,3.74
AUT,,ALL,1992,13.6
NLD,,ALL,1996,9.8
ARM,,ALL,2004,3.81
,SMALL,ALL,1991,8.31
NLD,,ALL,1995,9.8
KAZ,,ALL,2004,6.55
SVN,,ALL,2011,10.61
TUR,,ALL,2004,1.35
MDA,,ALL,1999,14.37
CZE,,ALL,1991,13.52
ISR,,ALL,2006,2.23
NOR,,ALL,2003,6.04
ESP,,ALL,1978,18.28
ROU,,ALL,1974,10.34
,SMALL,ALL,1971,7.43
NOR,,ALL,1971,5.07
,SMALL,ALL,1973,7.73
FRA,,ALL,1978,19.88
CYP,,ALL,1982,6.99
NOR,,ALL,1982,4.83
NOR,,ALL,1984,4.98
CZE,,ALL,2000,13.22
ALB,,ALL,2010,5.28
CZE,,ALL,2003,13.01
LVA,,ALL,1981,12.79
GRC,,ALL,2005,9.95
MDA,,ALL,1994,16.31
SWE,,ALL,1999,6.88
LVA,,ALL,2004,8.81
DEU,,ALL,2004,11.83
AZE,,ALL,2001,0.51
DEU,,ALL,2003,11.92
DEU,,ALL,2002,12.25
ESP,,ALL,1989,13.28
FRA,,ALL,1990,15.73
LTU,,ALL,2008,13.3
,WHO_EURO,ALL,1998,8.78
GEO,,ALL,2004,3.74
EST,,ALL,1997,8.3
FRA,,ALL,1991,14.85
FRA,,ALL,1993,14.24
UZB,,ALL,2011,2.83
,WHO_EURO,ALL,2011,8.89
UZB,,ALL,2004,1.59
AND,,ALL,2005,12
BEL,,ALL,2008,10.47
,EU_BEFORE_MAY2004,ALL,2006,11.09
DEU,,ALL,1970,15.53
,EU_BEFORE_MAY2004,ALL,2008,10.59
TUR,,ALL,1972,0.41
CYP,,ALL,1973,5.27
SVK,,ALL,1971,14.25
ROU,,ALL,2001,9.78
,SMALL,ALL,2005,8.79
CHE,,ALL,1970,14.79
FRA,,ALL,1977,20.74
CYP,,ALL,1979,5.99
CYP,,ALL,1981,6.71
ARM,,ALL,2000,2.9
TUR,,ALL,1987,0.89
DEU,,ALL,1981,16.01
GBR,,ALL,1987,9.53
MKD,,ALL,1997,5.53
UKR,,ALL,2000,4.49
CZE,,ALL,2006,13.03
UKR,,ALL,1993,5.47
GBR,,ALL,2010,10.88
BEL,,ALL,1970,12.43
POL,,ALL,1993,8.39
FIN,,ALL,1975,8
,EU_BEFORE_MAY2004,ALL,1982,14.28
FIN,,ALL,1974,8.42
HUN,,ALL,1973,12.82
BGR,,ALL,1970,8.44
AUT,,ALL,1996,13.5
AUT,,ALL,1995,13.4
AUT,,ALL,1994,12.5
EST,,ALL,1996,7.97
,WHO_EURO,ALL,1987,8.92
HUN,,ALL,1975,13.79
NLD,,ALL,1993,9.67
UKR,,ALL,1999,3.93
UZB,,ALL,2008,2.36
SVK,,ALL,1993,12.04
TUR,,ALL,1999,1.46
NLD,,ALL,1994,9.68
FIN,,ALL,2011,9.81
CYP,,ALL,1999,8.93
FIN,,ALL,2006,10.15
,EU_BEFORE_MAY2004,ALL,2007,10.91
FRA,,ALL,2004,13.18
CYP,,ALL,1972,5.42
CYP,,ALL,1976,4.75
FRA,,ALL,1975,21.12
SVK,,ALL,1975,14.7
BLR,,ALL,2010,14.44
CYP,,ALL,1990,9.46
ISR,,ALL,2005,2.41
ESP,,ALL,1977,17.07
ISR,,ALL,1997,2.03
,WHO_EURO,ALL,1971,11.11
,SMALL,ALL,1975,7.62
HRV,,ALL,1994,11.61
TJK,,ALL,2007,0.35
ARM,,ALL,2001,2.86
MLT,,ALL,1987,5
GBR,,ALL,1994,9.41
TUR,,ALL,2013,1.41
,CARINFONET,ALL,2011,3.52
ESP,,ALL,2004,11.96
,EU_MEMBERS,ALL,1985,12.87
,EU_MEMBERS,ALL,1983,13.52
EST,,ALL,1991,9.13
RUS,,ALL,1989,5.35
MLT,,ALL,1994,7.2
EST,,ALL,2001,9.22
EST,,ALL,1998,8.01
IRL,,ALL,1997,13.5
GBR,,ALL,2003,11.85
SWE,,ALL,2006,6.5
SWE,,ALL,2005,6.5
UZB,,ALL,2009,2.56
GBR,,ALL,1971,8.83
MDA,,ALL,2005,10.78
NLD,,ALL,1990,9.91
,SMALL,ALL,1990,8.47
FRA,,ALL,2007,12.2
LTU,,ALL,1997,7.34
FRA,,ALL,2006,12.4
LTU,,ALL,1995,6.09
,CARINFONET,ALL,1996,2.17
,EU_MEMBERS,ALL,1974,14.76
CZE,,ALL,1990,12.98
ROU,,ALL,1976,9.44
SVK,,ALL,1970,12.71
ISL,,ALL,2014,7.45
ISL,,ALL,2011,8.13
ROU,,ALL,1972,8.97
NOR,,ALL,2014,6.06
CHE,,ALL,1971,14.77
CHE,,ALL,1974,15.24
NOR,,ALL,1986,5.27
NOR,,ALL,2010,6.59
DEU,,ALL,1982,15.69
,WHO_EURO,ALL,1997,8.81
ALB,,ALL,2014,4.51
DEU,,ALL,1990,14.89
TJK,,ALL,2005,0.37
FRA,,ALL,1981,18.33
EST,,ALL,1994,8.18
ESP,,ALL,1994,11.28
ESP,,ALL,1992,12.12
ESP,,ALL,1995,11.01
FRA,,ALL,1987,15.9
SWE,,ALL,2003,6.9
SVK,,ALL,2007,10.58
FRA,,ALL,1992,14.72
AZE,,ALL,1996,1.44
EST,,ALL,1999,8.85
HUN,,ALL,1978,16.06
TUR,,ALL,1995,1.49
GEO,,ALL,2013,5.91
NOR,,ALL,1996,5.04
UZB,,ALL,2003,1.54
POL,,ALL,2003,9.06
NLD,,ALL,1989,10.03
SVK,,ALL,1996,12.86
TUR,,ALL,2002,1.47
SVK,,ALL,1995,12.55
MDA,,ALL,1998,16.87
BEL,,ALL,1988,12.52
KGZ,,ALL,2003,3.52
LTU,,ALL,2004,12.1
MKD,,ALL,2009,1.77
DEU,,ALL,1973,16.74
CHE,,ALL,2008,10.29
HRV,,ALL,2000,12.73
LTU,,ALL,2002,11
GEO,,ALL,1998,2.09
HRV,,ALL,1988,11.07
FRA,,ALL,1976,20.84
SVK,,ALL,1979,13.57
HUN,,ALL,1997,12.51
MKD,,ALL,1998,6.24
GRC,,ALL,1982,11.01
AUT,,ALL,1977,14.2
MLT,,ALL,1978,5.8
UKR,,ALL,1992,5.54
BEL,,ALL,1971,12.62
RUS,,ALL,1980,7.91
AUT,,ALL,1985,13.3
AUT,,ALL,1987,13.5
AUT,,ALL,1988,13.7
SWE,,ALL,2008,6.9
,WHO_EURO,ALL,2013,8.65
POL,,ALL,2012,10.81
HUN,,ALL,1983,16.39
DEU,,ALL,1984,15.14
FRA,,ALL,1989,16.05
SWE,,ALL,2001,6.6
ARM,,ALL,2012,3.89
UZB,,ALL,2007,2.15
MDA,,ALL,2006,8.36
,WHO_EURO,ALL,2012,8.85
HUN,,ALL,1974,12.86
TUR,,ALL,1997,1.64
FIN,,ALL,2002,9.25
SVK,,ALL,1994,13.02
CYP,,ALL,1998,8.68
TUR,,ALL,1977,0.85
GBR,,ALL,2006,11.61
,NORDIC,ALL,2005,8.27
FRA,,ALL,1988,15.86
GEO,,ALL,1992,6.76
FRA,,ALL,2001,13.89
ISL,,ALL,2012,7.81
LTU,,ALL,1999,6.75
LTU,,ALL,2001,10.2
,NORDIC,ALL,2000,7.83
CZE,,ALL,1992,14.28
CYP,,ALL,1980,6.28
HUN,,ALL,1995,12.56
,WHO_EURO,ALL,1981,10.91
SVK,,ALL,1972,13.64
NOR,,ALL,1998,5.24
TJK,,ALL,2009,0.3
ISL,,ALL,2009,10.22
AUT,,ALL,1974,14.5
GBR,,ALL,1992,9.65
MLT,,ALL,1983,4.29
ESP,,ALL,2002,12.26
BGR,,ALL,1997,8.13
GBR,,ALL,2015,10.66
BEL,,ALL,2004,12.05
,EU_MEMBERS,ALL,2001,10.99
ISL,,ALL,2008,8.49
GEO,,ALL,2008,7.17
SVK,,ALL,1977,14.85
TJK,,ALL,2003,0.36
ITA,,ALL,2006,8.44
SVN,,ALL,2001,10.8
UKR,,ALL,1997,3.98
NOR,,ALL,1997,5.28
UZB,,ALL,2005,1.78
CYP,,ALL,1997,8.33
GBR,,ALL,1970,8.46
FIN,,ALL,2001,8.94
TUR,,ALL,1998,1.54
BIH,,ALL,1993,8.55
CYP,,ALL,1970,4.76
ESP,,ALL,1988,13.52
HRV,,ALL,2004,13.11
,NORDIC,ALL,2004,8.26
,EU_BEFORE_MAY2004,ALL,2013,9.81
MKD,,ALL,1995,6.63
DEU,,ALL,1972,16.25
AZE,,ALL,2003,0.55
ESP,,ALL,1984,14.49
RUS,,ALL,2008,12.04
ROU,,ALL,1970,8.55
CZE,,ALL,1993,13.74
TJK,,ALL,2002,0.6
NLD,,ALL,1988,10.17
HRV,,ALL,2007,12.56
AND,,ALL,2010,10.6
,WHO_EURO,ALL,1980,11.24
UKR,,ALL,2003,5.92
FRA,,ALL,1985,16.59
SVK,,ALL,1985,13.82
IRL,,ALL,1993,11.68
NOR,,ALL,1994,4.74
EST,,ALL,1990,9.84
DEU,,ALL,2000,12.91
MLT,,ALL,2012,7.67
SVK,,ALL,1974,13.51
LTU,,ALL,2003,11.29
MLT,,ALL,1995,7.19
RUS,,ALL,2011,11.04
SVK,,ALL,1978,13.59
IRL,,ALL,1995,12.25
FRA,,ALL,2008,11.9
SWE,,ALL,2000,6.2
UKR,,ALL,2014,8.06
,WHO_EURO,ALL,1973,11.51
NOR,,ALL,1995,4.79
GBR,,ALL,1997,9.97
TJK,,ALL,2001,0.86
DEU,,ALL,2008,11.36
BGR,,ALL,1995,9.51
FRA,,ALL,2003,13.49
ROU,,ALL,1980,10.91
IRL,,ALL,1996,12.97
DEU,,ALL,1978,16.27
AUT,,ALL,1980,13.6
CZE,,ALL,1999,14.39
UKR,,ALL,2008,9.46
MDA,,ALL,1997,16.4
MDA,,ALL,1996,16.44
,EU_BEFORE_MAY2004,ALL,2011,10.11
,EU_BEFORE_MAY2004,ALL,2012,10.05
GEO,,ALL,2001,2.76
ESP,,ALL,1987,14.41
GBR,,ALL,2008,11.47
SVN,,ALL,2008,10.94
FRA,,ALL,2002,13.78
TUR,,ALL,1996,1.38
POL,,ALL,2002,8.02
CYP,,ALL,1996,8.49
TJK,,ALL,2010,0.32
MKD,,ALL,1996,5.68
IRL,,ALL,1994,12.05
MLT,,ALL,2002,5.73
NOR,,ALL,2006,6.47
,EU_BEFORE_MAY2004,ALL,2009,10.22
AUT,,ALL,1984,13.9
FRA,,ALL,2009,11.8
,WHO_EURO,ALL,1979,11.22
BIH,,ALL,1994,8.19
HUN,,ALL,1993,14.16
ROU,,ALL,2000,10.16
RUS,,ALL,2005,11.57
MKD,,ALL,1992,7
GBR,,ALL,2007,11.84
GEO,,ALL,2006,6.18
HUN,,ALL,2013,10.88
GBR,,ALL,2001,10.91
BGR,,ALL,1996,9.18
ARM,,ALL,2010,4.23
LVA,,ALL,1988,6.27
ESP,,ALL,1986,14.37
POL,,ALL,2004,9.19
HUN,,ALL,1976,14.72
BIH,,ALL,1992,10.03
TJK,,ALL,2000,0.37
FRA,,ALL,1984,16.89
HUN,,ALL,1996,12.55
FRA,,ALL,1986,16.13
,WHO_EURO,ALL,1975,11.41
GBR,,ALL,1998,10.14
CZE,,ALL,2011,12.43
CZE,,ALL,1995,13.72
KGZ,,ALL,2011,3.28
NOR,,ALL,2013,6.21
HUN,,ALL,1972,12.73
ALB,,ALL,2005,5.16
ROU,,ALL,1971,8.82
,NORDIC,ALL,2002,8.19
SVK,,ALL,1980,14.93
,SMALL,ALL,1989,8.47
ARM,,ALL,2008,3.96
SVK,,ALL,1990,13.49
GBR,,ALL,1991,10.01
GBR,,ALL,1996,9.75
FRA,,ALL,1982,18.25
LVA,,ALL,1982,12.43
AND,,ALL,2003,12.37
ESP,,ALL,2012,9.35
UKR,,ALL,2007,8.86
TJK,,ALL,1998,0.45
POL,,ALL,2001,7.74
ARM,,ALL,2006,4.01
HUN,,ALL,1998,12.69
CYP,,ALL,1995,9.47
ARM,,ALL,2011,4.09
GBR,,ALL,1999,10.16
SWE,,ALL,2007,6.9
HRV,,ALL,1989,10.92
,WHO_EURO,ALL,2010,8.87
GEO,,ALL,2003,3.36
SWE,,ALL,2002,6.9
RUS,,ALL,1988,5.19
FRA,,ALL,2000,13.63
LTU,,ALL,2000,9.87
HRV,,ALL,1987,13.51
FRA,,ALL,1983,17.72
RUS,,ALL,2002,10.87
NOR,,ALL,1980,5.98
AUT,,ALL,1975,14.1
DEU,,ALL,1976,17.23
TJK,,ALL,2004,0.38
HRV,,ALL,1993,11.26
AUT,,ALL,1976,14.3
UKR,,ALL,2005,7.31
BGR,,ALL,1994,9.7
,EU_MEMBERS,ALL,1982,13.61
NLD,,ALL,1987,10.2
MLT,,ALL,1990,7.21
ARM,,ALL,2009,3.96
HUN,,ALL,2001,13.18
ALB,,ALL,2007,5.58
TJK,,ALL,1999,0.33
TUR,,ALL,2010,1.49
SVN,,ALL,2006,12.26
SVK,,ALL,1988,12.77
RUS,,ALL,2000,10.18
DEU,,ALL,1977,16.44
IRL,,ALL,1992,11.88
BIH,,ALL,1991,13.79
SWE,,ALL,1998,6.8
SVN,,ALL,2009,10.52
NOR,,ALL,1993,4.55
ROU,,ALL,1973,10.21
HUN,,ALL,2002,13.29
DEU,,ALL,1980,16.45
DEU,,ALL,1975,16.84
FRA,,ALL,1980,18.97
ARM,,ALL,2014,3.91
NOR,,ALL,1991,4.9
,NORDIC,ALL,2001,7.99
AUT,,ALL,1972,14.2
NOR,,ALL,1992,4.67
AUT,,ALL,1986,13.6
MLT,,ALL,1991,7.22
ESP,,ALL,1985,14.47
UKR,,ALL,2002,4.89
,WHO_EURO,ALL,2008,9.43
POL,,ALL,2000,8.4
TJK,,ALL,1995,1.75
GBR,,ALL,2002,11.44
,WHO_EURO,ALL,1972,11.16
KGZ,,ALL,2002,3.31
SVK,,ALL,1989,12.7
KGZ,,ALL,2000,2.13
MDA,,ALL,1995,15.82
SVK,,ALL,1992,12.63
UKR,,ALL,2010,8.39
MLT,,ALL,1992,7.17
RUS,,ALL,2004,11.5
MLT,,ALL,2014,8.49
SVK,,ALL,1973,13.68
,CARINFONET,ALL,1997,2.17
CZE,,ALL,1994,13.82
KGZ,,ALL,2008,2.53
HUN,,ALL,2011,11.51
AND,,ALL,2008,11.02
AUT,,ALL,1983,14
UKR,,ALL,1996,3.26
,WHO_EURO,ALL,2007,9.52
NOR,,ALL,1990,4.99
ISL,,ALL,2013,7.31
CYP,,ALL,1971,5
,NORDIC,ALL,2003,8.27
AUT,,ALL,1971,13.6
MLT,,ALL,1984,5.05
ESP,,ALL,1982,16.23
NLD,,ALL,1985,10.55
IRL,,ALL,1991,11.53
LTU,,ALL,1998,6.35
,EU_BEFORE_MAY2004,ALL,2010,10.18
HRV,,ALL,1992,11.47
UKR,,ALL,2006,7.99
DEU,,ALL,1974,15.92
AUT,,ALL,1973,14.6
NOR,,ALL,1989,5.08
,WHO_EURO,ALL,1977,11.2
ALB,,ALL,2002,3.73
AZE,,ALL,2008,1.18
,CARINFONET,ALL,1998,2.32
ARM,,ALL,2007,3.99
SVN,,ALL,2007,11.02
ARM,,ALL,2002,2.86
NOR,,ALL,1988,5.26
FIN,,ALL,1973,7.38
SWE,,ALL,1997,7.11
TJK,,ALL,1997,0.8
LUX,,ALL,2012,11.34
AUT,,ALL,1970,13.4
SVK,,ALL,1987,13.24
AUT,,ALL,1981,13.5
,CARINFONET,ALL,1999,2.04
DEU,,ALL,1996,13.12
HRV,,ALL,2014,12.14
TJK,,ALL,1996,1.82
TUR,,ALL,1994,1.45
TJK,,ALL,1993,1.17
,,,,
Last update,2018.01.31 07:31:04 GMT,,,
Description,"Pure alcohol consumption, litres per capita, age 15+",,,
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_426?lang=En,,,
,,,,
Copyright,,,,
Â© WHO Regional Office for Europe 2019. All rights reserved.,http://www.euro.who.int/en/home/copyright-notice,,,
